SPVVVECTR1_timestamp,Target_RPM,Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,SPVVVECTR2_timestamp,Target_RPM,Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,SPVVVECTR3_timestamp,Target_RPM,Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:16.992""",780,762,-32768.0,-32768.0,32767.0,22113.0,-22655.0,8192.0, ,"=""15:37:16.992""",780,757,15568.0,-29372.0,32767.0,-2883.0,-5186.0,-2115.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:17.100""",780,762,-32768.0,-32768.0,32767.0,22113.0,-22655.0,8192.0, ,"=""15:37:17.100""",780,757,15568.0,-29372.0,32767.0,-2883.0,-5186.0,-2115.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:17.211""",780,738,17000.0,-32768.0,-32768.0,-32768.0,-604.0,-9495.0, ,"=""15:37:17.211""",780,757,15568.0,-29372.0,32767.0,-2883.0,-5186.0,-2115.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:17.320""",780,738,17000.0,-32768.0,-32768.0,-32768.0,-604.0,-9495.0, ,"=""15:37:17.320""",780,757,15568.0,-29372.0,32767.0,-2883.0,-5186.0,-2115.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:17.428""",780,738,17000.0,-32768.0,-32768.0,-32768.0,-604.0,-9495.0, ,"=""15:37:17.428""",780,793,-10200.0,12424.0,-32768.0,32767.0,15062.0,1257.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:17.537""",780,738,17000.0,-32768.0,-32768.0,-32768.0,-604.0,-9495.0, ,"=""15:37:17.537""",780,793,-10200.0,12424.0,-32768.0,32767.0,15062.0,1257.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:17.645""",780,738,17000.0,-32768.0,-32768.0,-32768.0,-604.0,-9495.0, ,"=""15:37:17.645""",780,793,-10200.0,12424.0,-32768.0,32767.0,15062.0,1257.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:17.753""",780,738,17000.0,-32768.0,-32768.0,-32768.0,-604.0,-9495.0, ,"=""15:37:17.753""",780,793,-10200.0,12424.0,-32768.0,32767.0,15062.0,1257.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:17.862""",780,738,17000.0,-32768.0,-32768.0,-32768.0,-604.0,-9495.0, ,"=""15:37:17.862""",780,793,-10200.0,12424.0,-32768.0,32767.0,15062.0,1257.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:17.972""",780,737,-32768.0,-32768.0,32767.0,32767.0,-4097.0,32767.0, ,"=""15:37:17.972""",780,793,-10200.0,12424.0,-32768.0,32767.0,15062.0,1257.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:18.082""",780,737,-32768.0,-32768.0,32767.0,32767.0,-4097.0,32767.0, ,"=""15:37:18.082""",780,793,-10200.0,12424.0,-32768.0,32767.0,15062.0,1257.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:18.191""",780,737,-32768.0,-32768.0,32767.0,32767.0,-4097.0,32767.0, ,"=""15:37:18.191""",780,793,-10200.0,12424.0,-32768.0,32767.0,15062.0,1257.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:18.331""",780,737,-32768.0,-32768.0,32767.0,32767.0,-4097.0,32767.0, ,"=""15:37:18.331""",780,789,-4320.0,-19176.0,-27572.0,-32768.0,1660.0,710.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:18.438""",780,737,-32768.0,-32768.0,32767.0,32767.0,-4097.0,32767.0, ,"=""15:37:18.438""",780,789,-4320.0,-19176.0,-27572.0,-32768.0,1660.0,710.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:18.546""",780,737,-32768.0,-32768.0,32767.0,32767.0,-4097.0,32767.0, ,"=""15:37:18.546""",780,789,-4320.0,-19176.0,-27572.0,-32768.0,1660.0,710.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:18.655""",780,737,-32768.0,-32768.0,32767.0,32767.0,-4097.0,32767.0, ,"=""15:37:18.655""",780,789,-4320.0,-19176.0,-27572.0,-32768.0,1660.0,710.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:18.764""",780,865,948.0,-23740.0,16360.0,-32768.0,-5462.0,-3120.0, ,"=""15:37:18.764""",780,789,-4320.0,-19176.0,-27572.0,-32768.0,1660.0,710.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:18.884""",780,865,948.0,-23740.0,16360.0,-32768.0,-5462.0,-3120.0, ,"=""15:37:18.884""",780,789,-4320.0,-19176.0,-27572.0,-32768.0,1660.0,710.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:18.999""",780,865,948.0,-23740.0,16360.0,-32768.0,-5462.0,-3120.0, ,"=""15:37:18.999""",780,769,16556.0,-24848.0,16136.0,32767.0,12613.0,17840.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:19.107""",780,865,948.0,-23740.0,16360.0,-32768.0,-5462.0,-3120.0, ,"=""15:37:19.107""",780,769,16556.0,-24848.0,16136.0,32767.0,12613.0,17840.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:19.232""",780,865,948.0,-23740.0,16360.0,-32768.0,-5462.0,-3120.0, ,"=""15:37:19.232""",780,769,16556.0,-24848.0,16136.0,32767.0,12613.0,17840.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:19.341""",780,865,948.0,-23740.0,16360.0,-32768.0,-5462.0,-3120.0, ,"=""15:37:19.341""",780,769,16556.0,-24848.0,16136.0,32767.0,12613.0,17840.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:19.450""",780,865,948.0,-23740.0,16360.0,-32768.0,-5462.0,-3120.0, ,"=""15:37:19.450""",780,769,16556.0,-24848.0,16136.0,32767.0,12613.0,17840.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:19.559""",780,846,-4068.0,3176.0,9052.0,-32768.0,-10274.0,15388.0, ,"=""15:37:19.559""",780,769,16556.0,-24848.0,16136.0,32767.0,12613.0,17840.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:19.669""",820,846,-4068.0,3176.0,9052.0,-32768.0,-10274.0,15388.0, ,"=""15:37:19.669""",820,769,16556.0,-24848.0,16136.0,32767.0,12613.0,17840.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:19.778""",820,846,-4068.0,3176.0,9052.0,-32768.0,-10274.0,15388.0, ,"=""15:37:19.778""",820,770,-808.0,2680.0,17732.0,32767.0,-189.0,-4149.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:19.901""",820,846,-4068.0,3176.0,9052.0,-32768.0,-10274.0,15388.0, ,"=""15:37:19.901""",820,770,-808.0,2680.0,17732.0,32767.0,-189.0,-4149.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:20.023""",820,846,-4068.0,3176.0,9052.0,-32768.0,-10274.0,15388.0, ,"=""15:37:20.023""",820,770,-808.0,2680.0,17732.0,32767.0,-189.0,-4149.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:20.133""",820,846,-4068.0,3176.0,9052.0,-32768.0,-10274.0,15388.0, ,"=""15:37:20.133""",820,770,-808.0,2680.0,17732.0,32767.0,-189.0,-4149.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:20.243""",820,846,-4068.0,3176.0,9052.0,-32768.0,-10274.0,15388.0, ,"=""15:37:20.243""",820,770,-808.0,2680.0,17732.0,32767.0,-189.0,-4149.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:20.352""",820,794,-9684.0,2260.0,32767.0,22622.0,3589.0,18061.0, ,"=""15:37:20.352""",820,770,-808.0,2680.0,17732.0,32767.0,-189.0,-4149.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:20.462""",820,794,-9684.0,2260.0,32767.0,22622.0,3589.0,18061.0, ,"=""15:37:20.462""",820,770,-808.0,2680.0,17732.0,32767.0,-189.0,-4149.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:20.572""",820,794,-9684.0,2260.0,32767.0,22622.0,3589.0,18061.0, ,"=""15:37:20.572""",820,770,-808.0,2680.0,17732.0,32767.0,-189.0,-4149.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:20.696""",820,794,-9684.0,2260.0,32767.0,22622.0,3589.0,18061.0, ,"=""15:37:20.696""",820,821,17804.0,-31808.0,-16040.0,28353.0,8019.0,5746.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:20.805""",820,794,-9684.0,2260.0,32767.0,22622.0,3589.0,18061.0, ,"=""15:37:20.805""",820,821,17804.0,-31808.0,-16040.0,28353.0,8019.0,5746.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:20.915""",820,794,-9684.0,2260.0,32767.0,22622.0,3589.0,18061.0, ,"=""15:37:20.915""",820,821,17804.0,-31808.0,-16040.0,28353.0,8019.0,5746.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:21.038""",820,794,-9684.0,2260.0,32767.0,22622.0,3589.0,18061.0, ,"=""15:37:21.038""",820,821,17804.0,-31808.0,-16040.0,28353.0,8019.0,5746.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:21.151""",820,794,-16916.0,-10900.0,14584.0,-32768.0,10984.0,-4095.0, ,"=""15:37:21.151""",820,821,17804.0,-31808.0,-16040.0,28353.0,8019.0,5746.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:21.269""",820,794,-16916.0,-10900.0,14584.0,-32768.0,10984.0,-4095.0, ,"=""15:37:21.269""",820,821,17804.0,-31808.0,-16040.0,28353.0,8019.0,5746.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:21.377""",820,794,-16916.0,-10900.0,14584.0,-32768.0,10984.0,-4095.0, ,"=""15:37:21.377""",820,821,17804.0,-31808.0,-16040.0,28353.0,8019.0,5746.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:21.527""",820,794,-16916.0,-10900.0,14584.0,-32768.0,10984.0,-4095.0, ,"=""15:37:21.527""",820,816,15960.0,-28236.0,7764.0,-32768.0,-7674.0,55.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:21.645""",820,794,-16916.0,-10900.0,14584.0,-32768.0,10984.0,-4095.0, ,"=""15:37:21.645""",820,816,15960.0,-28236.0,7764.0,-32768.0,-7674.0,55.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:21.753""",820,794,-16916.0,-10900.0,14584.0,-32768.0,10984.0,-4095.0, ,"=""15:37:21.753""",820,816,15960.0,-28236.0,7764.0,-32768.0,-7674.0,55.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:21.861""",820,794,-16916.0,-10900.0,14584.0,-32768.0,10984.0,-4095.0, ,"=""15:37:21.862""",820,816,15960.0,-28236.0,7764.0,-32768.0,-7674.0,55.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:21.970""",820,794,-16916.0,-10900.0,14584.0,-32768.0,10984.0,-4095.0, ,"=""15:37:21.970""",820,816,15960.0,-28236.0,7764.0,-32768.0,-7674.0,55.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:22.078""",820,799,9516.0,-24784.0,-32768.0,-32768.0,5327.0,-19580.0, ,"=""15:37:22.078""",820,816,15960.0,-28236.0,7764.0,-32768.0,-7674.0,55.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:22.185""",820,799,9516.0,-24784.0,-32768.0,-32768.0,5327.0,-19580.0, ,"=""15:37:22.185""",820,820,-2792.0,13700.0,-32768.0,-23402.0,-6261.0,-4993.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:22.296""",820,799,9516.0,-24784.0,-32768.0,-32768.0,5327.0,-19580.0, ,"=""15:37:22.296""",820,820,-2792.0,13700.0,-32768.0,-23402.0,-6261.0,-4993.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:22.405""",820,799,9516.0,-24784.0,-32768.0,-32768.0,5327.0,-19580.0, ,"=""15:37:22.405""",820,820,-2792.0,13700.0,-32768.0,-23402.0,-6261.0,-4993.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:22.513""",820,799,9516.0,-24784.0,-32768.0,-32768.0,5327.0,-19580.0, ,"=""15:37:22.513""",820,820,-2792.0,13700.0,-32768.0,-23402.0,-6261.0,-4993.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:22.622""",820,799,9516.0,-24784.0,-32768.0,-32768.0,5327.0,-19580.0, ,"=""15:37:22.622""",820,820,-2792.0,13700.0,-32768.0,-23402.0,-6261.0,-4993.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:22.732""",820,849,21488.0,-9156.0,-32768.0,-9086.0,8583.0,-19444.0, ,"=""15:37:22.732""",820,820,-2792.0,13700.0,-32768.0,-23402.0,-6261.0,-4993.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:22.842""",820,849,21488.0,-9156.0,-32768.0,-9086.0,8583.0,-19444.0, ,"=""15:37:22.842""",820,820,-2792.0,13700.0,-32768.0,-23402.0,-6261.0,-4993.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:22.951""",820,849,21488.0,-9156.0,-32768.0,-9086.0,8583.0,-19444.0, ,"=""15:37:22.951""",820,820,-2792.0,13700.0,-32768.0,-23402.0,-6261.0,-4993.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:23.060""",820,849,21488.0,-9156.0,-32768.0,-9086.0,8583.0,-19444.0, ,"=""15:37:23.060""",820,819,-2264.0,32767.0,1896.0,32767.0,1165.0,-6223.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:23.170""",820,849,21488.0,-9156.0,-32768.0,-9086.0,8583.0,-19444.0, ,"=""15:37:23.170""",820,819,-2264.0,32767.0,1896.0,32767.0,1165.0,-6223.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:23.279""",820,849,21488.0,-9156.0,-32768.0,-9086.0,8583.0,-19444.0, ,"=""15:37:23.279""",820,819,-2264.0,32767.0,1896.0,32767.0,1165.0,-6223.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:23.387""",820,849,21488.0,-9156.0,-32768.0,-9086.0,8583.0,-19444.0, ,"=""15:37:23.387""",820,819,-2264.0,32767.0,1896.0,32767.0,1165.0,-6223.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:23.496""",820,746,3184.0,-14556.0,-8612.0,32767.0,2902.0,11794.0, ,"=""15:37:23.496""",820,819,-2264.0,32767.0,1896.0,32767.0,1165.0,-6223.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:23.605""",820,746,3184.0,-14556.0,-8612.0,32767.0,2902.0,11794.0, ,"=""15:37:23.605""",820,819,-2264.0,32767.0,1896.0,32767.0,1165.0,-6223.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:23.727""",820,746,3184.0,-14556.0,-8612.0,32767.0,2902.0,11794.0, ,"=""15:37:23.727""",820,819,-2264.0,32767.0,1896.0,32767.0,1165.0,-6223.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:23.837""",820,746,3184.0,-14556.0,-8612.0,32767.0,2902.0,11794.0, ,"=""15:37:23.837""",820,812,-3804.0,-32768.0,-32768.0,10821.0,-5477.0,4922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:23.945""",820,746,3184.0,-14556.0,-8612.0,32767.0,2902.0,11794.0, ,"=""15:37:23.945""",820,812,-3804.0,-32768.0,-32768.0,10821.0,-5477.0,4922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:24.068""",820,746,3184.0,-14556.0,-8612.0,32767.0,2902.0,11794.0, ,"=""15:37:24.068""",820,812,-3804.0,-32768.0,-32768.0,10821.0,-5477.0,4922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:24.191""",820,746,3184.0,-14556.0,-8612.0,32767.0,2902.0,11794.0, ,"=""15:37:24.191""",820,812,-3804.0,-32768.0,-32768.0,10821.0,-5477.0,4922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:24.299""",820,746,3184.0,-14556.0,-8612.0,32767.0,2902.0,11794.0, ,"=""15:37:24.300""",820,812,-3804.0,-32768.0,-32768.0,10821.0,-5477.0,4922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:24.409""",820,747,-32768.0,-32768.0,32767.0,-7263.0,1677.0,15177.0, ,"=""15:37:24.409""",820,812,-3804.0,-32768.0,-32768.0,10821.0,-5477.0,4922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:24.520""",820,747,-32768.0,-32768.0,32767.0,-7263.0,1677.0,15177.0, ,"=""15:37:24.520""",820,812,-3804.0,-32768.0,-32768.0,10821.0,-5477.0,4922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:24.629""",820,747,-32768.0,-32768.0,32767.0,-7263.0,1677.0,15177.0, ,"=""15:37:24.629""",820,820,3032.0,-2496.0,-4420.0,-32768.0,-5847.0,-1922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:24.738""",820,747,-32768.0,-32768.0,32767.0,-7263.0,1677.0,15177.0, ,"=""15:37:24.738""",820,820,3032.0,-2496.0,-4420.0,-32768.0,-5847.0,-1922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:24.848""",820,747,-32768.0,-32768.0,32767.0,-7263.0,1677.0,15177.0, ,"=""15:37:24.848""",820,820,3032.0,-2496.0,-4420.0,-32768.0,-5847.0,-1922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:24.971""",820,747,-32768.0,-32768.0,32767.0,-7263.0,1677.0,15177.0, ,"=""15:37:24.971""",820,820,3032.0,-2496.0,-4420.0,-32768.0,-5847.0,-1922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:25.080""",820,747,-32768.0,-32768.0,32767.0,-7263.0,1677.0,15177.0, ,"=""15:37:25.080""",820,820,3032.0,-2496.0,-4420.0,-32768.0,-5847.0,-1922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:25.190""",820,893,288.0,-32768.0,32767.0,-1611.0,13204.0,17023.0, ,"=""15:37:25.190""",820,820,3032.0,-2496.0,-4420.0,-32768.0,-5847.0,-1922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:25.299""",820,893,288.0,-32768.0,32767.0,-1611.0,13204.0,17023.0, ,"=""15:37:25.299""",820,820,3032.0,-2496.0,-4420.0,-32768.0,-5847.0,-1922.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:25.407""",820,893,288.0,-32768.0,32767.0,-1611.0,13204.0,17023.0, ,"=""15:37:25.407""",820,854,-7692.0,-13048.0,-32768.0,-32768.0,1335.0,-9524.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:25.517""",820,893,288.0,-32768.0,32767.0,-1611.0,13204.0,17023.0, ,"=""15:37:25.517""",820,854,-7692.0,-13048.0,-32768.0,-32768.0,1335.0,-9524.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:25.625""",820,893,288.0,-32768.0,32767.0,-1611.0,13204.0,17023.0, ,"=""15:37:25.625""",820,854,-7692.0,-13048.0,-32768.0,-32768.0,1335.0,-9524.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:25.734""",820,893,288.0,-32768.0,32767.0,-1611.0,13204.0,17023.0, ,"=""15:37:25.735""",820,854,-7692.0,-13048.0,-32768.0,-32768.0,1335.0,-9524.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:25.843""",820,893,288.0,-32768.0,32767.0,-1611.0,13204.0,17023.0, ,"=""15:37:25.843""",820,854,-7692.0,-13048.0,-32768.0,-32768.0,1335.0,-9524.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:25.967""",820,886,1096.0,-32112.0,-16144.0,32767.0,-1788.0,-18257.0, ,"=""15:37:25.967""",820,854,-7692.0,-13048.0,-32768.0,-32768.0,1335.0,-9524.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:26.076""",820,886,1096.0,-32112.0,-16144.0,32767.0,-1788.0,-18257.0, ,"=""15:37:26.076""",820,854,-7692.0,-13048.0,-32768.0,-32768.0,1335.0,-9524.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:26.186""",820,886,1096.0,-32112.0,-16144.0,32767.0,-1788.0,-18257.0, ,"=""15:37:26.186""",820,854,-7692.0,-13048.0,-32768.0,-32768.0,1335.0,-9524.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:26.314""",820,886,1096.0,-32112.0,-16144.0,32767.0,-1788.0,-18257.0, ,"=""15:37:26.314""",820,820,-2668.0,15572.0,26088.0,-32768.0,7366.0,10700.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:26.421""",820,886,1096.0,-32112.0,-16144.0,32767.0,-1788.0,-18257.0, ,"=""15:37:26.421""",820,820,-2668.0,15572.0,26088.0,-32768.0,7366.0,10700.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:26.544""",820,886,1096.0,-32112.0,-16144.0,32767.0,-1788.0,-18257.0, ,"=""15:37:26.544""",820,820,-2668.0,15572.0,26088.0,-32768.0,7366.0,10700.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:26.655""",820,886,1096.0,-32112.0,-16144.0,32767.0,-1788.0,-18257.0, ,"=""15:37:26.655""",820,820,-2668.0,15572.0,26088.0,-32768.0,7366.0,10700.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:26.764""",640,840,-12556.0,-32768.0,32767.0,32767.0,5052.0,6107.0, ,"=""15:37:26.764""",640,820,-2668.0,15572.0,26088.0,-32768.0,7366.0,10700.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:26.888""",640,840,-12556.0,-32768.0,32767.0,32767.0,5052.0,6107.0, ,"=""15:37:26.888""",640,820,-2668.0,15572.0,26088.0,-32768.0,7366.0,10700.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:26.996""",640,840,-12556.0,-32768.0,32767.0,32767.0,5052.0,6107.0, ,"=""15:37:26.996""",640,812,1444.0,-5544.0,23268.0,-32768.0,10714.0,2469.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:27.104""",640,840,-12556.0,-32768.0,32767.0,32767.0,5052.0,6107.0, ,"=""15:37:27.104""",640,812,1444.0,-5544.0,23268.0,-32768.0,10714.0,2469.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:27.214""",640,840,-12556.0,-32768.0,32767.0,32767.0,5052.0,6107.0, ,"=""15:37:27.214""",640,812,1444.0,-5544.0,23268.0,-32768.0,10714.0,2469.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:27.336""",640,840,-12556.0,-32768.0,32767.0,32767.0,5052.0,6107.0, ,"=""15:37:27.336""",640,812,1444.0,-5544.0,23268.0,-32768.0,10714.0,2469.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:27.445""",640,840,-12556.0,-32768.0,32767.0,32767.0,5052.0,6107.0, ,"=""15:37:27.445""",640,812,1444.0,-5544.0,23268.0,-32768.0,10714.0,2469.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:27.554""",640,689,2396.0,-22820.0,-18112.0,32767.0,-14789.0,7022.0, ,"=""15:37:27.554""",640,812,1444.0,-5544.0,23268.0,-32768.0,10714.0,2469.0, 
OFFLINE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A, ,"=""15:37:27.663""",640,689,2396.0,-22820.0,-18112.0,32767.0,-14789.0,7022.0, ,"=""15:37:27.663""",640,812,1444.0,-5544.0,23268.0,-32768.0,10714.0,2469.0, 
