S1_timestamp,S1_Target_RPM,S1_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S2_timestamp,S2_Target_RPM,S2_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, ,S3_timestamp,S3_Target_RPM,S3_Actual_RPM,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z, 
"=""16:08:26.973""",0,0,-23124.0,3472.0,32767.0,-32768.0,3552.0,11521.0, ,"=""16:08:26.974""",900,915,-14644.0,1924.0,32767.0,21763.0,14645.0,5446.0, ,"=""16:08:26.974""",900,199,32767.0,31840.0,4152.0,-32768.0,32767.0,14203.0, 
"=""16:08:27.076""",0,0,-23124.0,3472.0,32767.0,-32768.0,3552.0,11521.0, ,"=""16:08:27.076""",900,915,-14644.0,1924.0,32767.0,21763.0,14645.0,5446.0, ,"=""16:08:27.076""",900,199,32767.0,31840.0,4152.0,-32768.0,32767.0,14203.0, 
"=""16:08:27.178""",0,0,-23124.0,3472.0,32767.0,-32768.0,3552.0,11521.0, ,"=""16:08:27.178""",900,915,-14644.0,1924.0,32767.0,21763.0,14645.0,5446.0, ,"=""16:08:27.178""",900,199,32767.0,31840.0,4152.0,-32768.0,32767.0,14203.0, 
"=""16:08:27.280""",0,0,-23124.0,3472.0,32767.0,-32768.0,3552.0,11521.0, ,"=""16:08:27.280""",900,915,-14644.0,1924.0,32767.0,21763.0,14645.0,5446.0, ,"=""16:08:27.280""",900,199,32767.0,31840.0,4152.0,-32768.0,32767.0,14203.0, 
"=""16:08:27.382""",0,0,-23124.0,3472.0,32767.0,-32768.0,3552.0,11521.0, ,"=""16:08:27.382""",900,915,-14644.0,1924.0,32767.0,21763.0,14645.0,5446.0, ,"=""16:08:27.382""",900,653,31076.0,21276.0,-32768.0,-21915.0,-7147.0,5452.0, 
"=""16:08:27.484""",0,0,-23124.0,3472.0,32767.0,-32768.0,3552.0,11521.0, ,"=""16:08:27.484""",900,909,5916.0,32767.0,-32768.0,-8577.0,16061.0,10964.0, ,"=""16:08:27.484""",900,653,31076.0,21276.0,-32768.0,-21915.0,-7147.0,5452.0, 
"=""16:08:27.586""",0,0,-25980.0,5736.0,18480.0,-22907.0,6256.0,-19345.0, ,"=""16:08:27.586""",900,909,5916.0,32767.0,-32768.0,-8577.0,16061.0,10964.0, ,"=""16:08:27.586""",900,653,31076.0,21276.0,-32768.0,-21915.0,-7147.0,5452.0, 
"=""16:08:27.688""",0,0,-25980.0,5736.0,18480.0,-22907.0,6256.0,-19345.0, ,"=""16:08:27.688""",900,909,5916.0,32767.0,-32768.0,-8577.0,16061.0,10964.0, ,"=""16:08:27.688""",900,653,31076.0,21276.0,-32768.0,-21915.0,-7147.0,5452.0, 
"=""16:08:27.790""",0,0,-25980.0,5736.0,18480.0,-22907.0,6256.0,-19345.0, ,"=""16:08:27.790""",900,909,5916.0,32767.0,-32768.0,-8577.0,16061.0,10964.0, ,"=""16:08:27.790""",900,653,31076.0,21276.0,-32768.0,-21915.0,-7147.0,5452.0, 
"=""16:08:27.892""",0,0,-25980.0,5736.0,18480.0,-22907.0,6256.0,-19345.0, ,"=""16:08:27.892""",900,909,5916.0,32767.0,-32768.0,-8577.0,16061.0,10964.0, ,"=""16:08:27.892""",900,653,31076.0,21276.0,-32768.0,-21915.0,-7147.0,5452.0, 
